,id,churn_probability
14382,84381,1
14383,84382,1
14384,84383,0
14385,84384,0
14386,84385,0
14387,84386,1
14388,84387,1
14389,84388,0
14390,84389,0
14391,84390,0
14392,84391,1
14393,84392,0
14394,84393,0
14395,84394,1
14396,84395,1
14397,84396,0
14398,84397,1
14399,84398,1
14400,84399,1
14401,84400,1
14402,84401,0
14403,84402,0
14404,84403,1
14405,84404,0
14406,84405,1
14407,84406,0
14408,84407,0
14409,84408,0
14410,84409,1
14411,84410,1
14412,84411,1
14413,84412,0
14414,84413,0
14415,84414,1
14416,84415,0
14417,84416,0
14418,84417,0
14419,84418,0
14420,84419,0
14421,84420,0
14422,84421,1
14423,84422,0
14424,84423,1
14425,84424,0
14426,84425,1
14427,84426,1
14428,84427,0
14429,84428,1
14430,84429,1
14431,84430,0
14432,84431,0
14433,84432,1
14434,84433,0
14435,84434,1
14436,84435,1
14437,84436,0
14438,84437,1
14439,84438,1
14440,84439,1
14441,84440,1
14442,84441,0
14443,84442,0
14444,84443,1
14445,84444,0
14446,84445,1
14447,84446,0
14448,84447,0
14449,84448,0
14450,84449,1
14451,84450,0
14452,84451,1
14453,84452,0
14454,84453,1
14455,84454,0
14456,84455,1
14457,84456,1
14458,84457,1
14459,84458,1
14460,84459,1
14461,84460,0
14462,84461,0
14463,84462,1
14464,84463,0
14465,84464,1
14466,84465,0
14467,84466,1
14468,84467,0
14469,84468,1
14470,84469,1
14471,84470,0
14472,84471,1
14473,84472,0
14474,84473,1
14475,84474,1
14476,84475,0
14477,84476,1
14478,84477,0
14479,84478,0
14480,84479,0
14481,84480,1
14482,84481,0
14483,84482,1
14484,84483,1
14485,84484,1
14486,84485,1
14487,84486,0
14488,84487,0
14489,84488,0
14490,84489,1
14491,84490,0
14492,84491,1
14493,84492,1
14494,84493,0
14495,84494,1
14496,84495,0
14497,84496,0
14498,84497,0
14499,84498,0
14500,84499,1
14501,84500,1
14502,84501,0
14503,84502,0
14504,84503,1
14505,84504,1
14506,84505,1
14507,84506,1
14508,84507,0
14509,84508,0
14510,84509,0
14511,84510,1
14512,84511,0
14513,84512,1
14514,84513,0
14515,84514,0
14516,84515,1
14517,84516,0
14518,84517,0
14519,84518,0
14520,84519,0
14521,84520,1
14522,84521,1
14523,84522,1
14524,84523,1
14525,84524,0
14526,84525,1
14527,84526,0
14528,84527,0
14529,84528,0
14530,84529,0
14531,84530,1
14532,84531,0
14533,84532,1
14534,84533,0
14535,84534,0
14536,84535,1
14537,84536,1
14538,84537,1
14539,84538,1
14540,84539,1
14541,84540,1
14542,84541,0
14543,84542,0
14544,84543,1
14545,84544,0
14546,84545,0
14547,84546,0
14548,84547,0
14549,84548,0
14550,84549,0
14551,84550,1
14552,84551,0
14553,84552,0
14554,84553,0
14555,84554,0
14556,84555,0
14557,84556,0
14558,84557,1
14559,84558,1
14560,84559,0
14561,84560,0
14562,84561,0
14563,84562,1
14564,84563,1
14565,84564,0
14566,84565,0
14567,84566,1
14568,84567,1
14569,84568,0
14570,84569,0
14571,84570,0
14572,84571,0
14573,84572,0
14574,84573,1
14575,84574,0
14576,84575,1
14577,84576,0
14578,84577,1
14579,84578,0
14580,84579,1
14581,84580,1
14582,84581,0
14583,84582,0
14584,84583,0
14585,84584,0
14586,84585,0
14587,84586,0
14588,84587,0
14589,84588,0
14590,84589,1
14591,84590,0
14592,84591,0
14593,84592,1
14594,84593,0
14595,84594,1
14596,84595,1
14597,84596,1
14598,84597,1
14599,84598,1
14600,84599,1
14601,84600,0
14602,84601,0
14603,84602,0
14604,84603,0
14605,84604,0
14606,84605,0
14607,84606,0
14608,84607,0
14609,84608,0
14610,84609,0
14611,84610,1
14612,84611,1
14613,84612,0
14614,84613,1
14615,84614,1
14616,84615,1
14617,84616,0
14618,84617,1
14619,84618,0
14620,84619,0
14621,84620,0
14622,84621,1
14623,84622,0
14624,84623,0
14625,84624,0
14626,84625,0
14627,84626,0
14628,84627,1
14629,84628,0
14630,84629,0
14631,84630,0
14632,84631,0
14633,84632,0
14634,84633,0
14635,84634,0
14636,84635,0
14637,84636,1
14638,84637,0
14639,84638,1
14640,84639,1
14641,84640,1
14642,84641,0
14643,84642,1
14644,84643,1
14645,84644,1
14646,84645,0
14647,84646,0
14648,84647,1
14649,84648,0
14650,84649,0
14651,84650,0
14652,84651,1
14653,84652,0
14654,84653,1
14655,84654,0
14656,84655,0
14657,84656,0
14658,84657,0
14659,84658,1
14660,84659,1
14661,84660,1
14662,84661,0
14663,84662,0
14664,84663,0
14665,84664,1
14666,84665,1
14667,84666,0
14668,84667,1
14669,84668,1
14670,84669,0
14671,84670,1
14672,84671,0
14673,84672,0
14674,84673,0
14675,84674,1
14676,84675,0
14677,84676,0
14678,84677,0
14679,84678,1
14680,84679,0
14681,84680,0
14682,84681,0
14683,84682,1
14684,84683,1
14685,84684,0
14686,84685,0
14687,84686,1
14688,84687,1
14689,84688,0
14690,84689,1
14691,84690,0
14692,84691,0
14693,84692,0
14694,84693,1
14695,84694,1
14696,84695,1
14697,84696,1
14698,84697,1
14699,84698,0
14700,84699,0
14701,84700,1
14702,84701,0
14703,84702,0
14704,84703,1
14705,84704,0
14706,84705,0
14707,84706,0
14708,84707,0
14709,84708,1
14710,84709,1
14711,84710,0
14712,84711,0
14713,84712,1
14714,84713,0
14715,84714,0
14716,84715,1
14717,84716,0
14718,84717,0
14719,84718,1
14720,84719,1
14721,84720,0
14722,84721,0
14723,84722,1
14724,84723,1
14725,84724,0
14726,84725,1
14727,84726,0
14728,84727,0
14729,84728,1
14730,84729,0
14731,84730,0
14732,84731,1
14733,84732,0
14734,84733,0
14735,84734,1
14736,84735,0
14737,84736,0
14738,84737,1
14739,84738,1
14740,84739,0
14741,84740,1
14742,84741,0
14743,84742,0
14744,84743,1
14745,84744,1
14746,84745,1
14747,84746,1
14748,84747,0
14749,84748,1
14750,84749,0
14751,84750,0
14752,84751,1
14753,84752,0
14754,84753,0
14755,84754,1
14756,84755,1
14757,84756,0
14758,84757,1
14759,84758,1
14760,84759,0
14761,84760,0
14762,84761,1
14763,84762,0
14764,84763,1
14765,84764,0
14766,84765,0
14767,84766,0
14768,84767,1
14769,84768,1
14770,84769,0
14771,84770,1
14772,84771,0
14773,84772,0
14774,84773,0
14775,84774,0
14776,84775,0
14777,84776,0
14778,84777,1
14779,84778,1
14780,84779,1
14781,84780,1
14782,84781,1
14783,84782,1
14784,84783,1
14785,84784,1
14786,84785,1
14787,84786,0
14788,84787,0
14789,84788,1
14790,84789,1
14791,84790,0
14792,84791,1
14793,84792,1
14794,84793,0
14795,84794,0
14796,84795,0
14797,84796,1
14798,84797,0
14799,84798,0
14800,84799,1
14801,84800,0
14802,84801,1
14803,84802,1
14804,84803,0
14805,84804,0
14806,84805,0
14807,84806,0
14808,84807,1
14809,84808,1
14810,84809,1
14811,84810,0
14812,84811,1
14813,84812,1
14814,84813,0
14815,84814,1
14816,84815,0
14817,84816,0
14818,84817,1
14819,84818,0
14820,84819,0
14821,84820,0
14822,84821,1
14823,84822,1
14824,84823,1
14825,84824,0
14826,84825,0
14827,84826,0
14828,84827,0
14829,84828,0
14830,84829,1
14831,84830,1
14832,84831,1
14833,84832,1
14834,84833,0
14835,84834,1
14836,84835,0
14837,84836,1
14838,84837,0
14839,84838,0
14840,84839,1
14841,84840,1
14842,84841,1
14843,84842,0
14844,84843,0
14845,84844,1
14846,84845,0
14847,84846,1
14848,84847,0
14849,84848,0
14850,84849,0
14851,84850,0
14852,84851,0
14853,84852,0
14854,84853,0
14855,84854,0
14856,84855,0
14857,84856,1
14858,84857,0
14859,84858,0
14860,84859,0
14861,84860,0
14862,84861,0
14863,84862,0
14864,84863,0
14865,84864,1
14866,84865,1
14867,84866,0
14868,84867,0
14869,84868,1
14870,84869,1
14871,84870,1
14872,84871,0
14873,84872,0
14874,84873,0
14875,84874,0
14876,84875,0
14877,84876,1
14878,84877,0
14879,84878,0
14880,84879,0
14881,84880,1
14882,84881,0
14883,84882,0
14884,84883,0
14885,84884,1
14886,84885,1
14887,84886,1
14888,84887,0
14889,84888,0
14890,84889,0
14891,84890,1
14892,84891,0
14893,84892,0
14894,84893,1
14895,84894,1
14896,84895,0
14897,84896,0
14898,84897,1
14899,84898,1
14900,84899,0
14901,84900,0
14902,84901,0
14903,84902,1
14904,84903,0
14905,84904,0
14906,84905,0
14907,84906,1
14908,84907,0
14909,84908,0
14910,84909,0
14911,84910,0
14912,84911,0
14913,84912,1
14914,84913,0
14915,84914,0
14916,84915,0
14917,84916,1
14918,84917,0
14919,84918,0
14920,84919,0
14921,84920,0
14922,84921,1
14923,84922,0
14924,84923,1
14925,84924,1
14926,84925,1
14927,84926,1
14928,84927,0
14929,84928,0
14930,84929,1
14931,84930,0
14932,84931,1
14933,84932,0
14934,84933,1
14935,84934,0
14936,84935,1
14937,84936,0
14938,84937,0
14939,84938,0
14940,84939,1
14941,84940,0
14942,84941,1
14943,84942,0
14944,84943,1
14945,84944,1
14946,84945,1
14947,84946,0
14948,84947,0
14949,84948,1
14950,84949,1
14951,84950,0
14952,84951,0
14953,84952,1
14954,84953,1
14955,84954,1
14956,84955,0
14957,84956,0
14958,84957,1
14959,84958,0
14960,84959,1
14961,84960,1
14962,84961,0
14963,84962,0
14964,84963,1
14965,84964,0
14966,84965,1
14967,84966,0
14968,84967,0
14969,84968,0
14970,84969,1
14971,84970,0
14972,84971,1
14973,84972,0
14974,84973,0
14975,84974,1
14976,84975,1
14977,84976,1
14978,84977,1
14979,84978,0
14980,84979,0
14981,84980,0
14982,84981,1
14983,84982,0
14984,84983,0
14985,84984,0
14986,84985,0
14987,84986,1
14988,84987,0
14989,84988,0
14990,84989,1
14991,84990,0
14992,84991,1
14993,84992,0
14994,84993,0
14995,84994,1
14996,84995,0
14997,84996,1
14998,84997,1
14999,84998,0
15000,84999,1
15001,85000,0
15002,85001,0
15003,85002,0
15004,85003,1
15005,85004,1
15006,85005,1
15007,85006,1
15008,85007,1
15009,85008,0
15010,85009,1
15011,85010,1
15012,85011,1
15013,85012,0
15014,85013,0
15015,85014,1
15016,85015,1
15017,85016,1
15018,85017,0
15019,85018,1
15020,85019,1
15021,85020,1
15022,85021,1
15023,85022,0
15024,85023,1
15025,85024,0
15026,85025,0
15027,85026,0
15028,85027,0
15029,85028,1
15030,85029,0
15031,85030,1
15032,85031,0
15033,85032,0
15034,85033,0
15035,85034,1
15036,85035,1
15037,85036,0
15038,85037,1
15039,85038,0
15040,85039,0
15041,85040,1
15042,85041,0
15043,85042,0
15044,85043,0
15045,85044,1
15046,85045,0
15047,85046,1
15048,85047,0
15049,85048,1
15050,85049,1
15051,85050,0
15052,85051,0
15053,85052,1
15054,85053,0
15055,85054,1
15056,85055,0
15057,85056,0
15058,85057,0
15059,85058,1
15060,85059,1
15061,85060,0
15062,85061,0
15063,85062,0
15064,85063,1
15065,85064,1
15066,85065,0
15067,85066,0
15068,85067,1
15069,85068,0
15070,85069,0
15071,85070,0
15072,85071,0
15073,85072,0
15074,85073,1
15075,85074,0
15076,85075,0
15077,85076,0
15078,85077,0
15079,85078,0
15080,85079,1
15081,85080,0
15082,85081,1
15083,85082,0
15084,85083,1
15085,85084,0
15086,85085,0
15087,85086,1
15088,85087,0
15089,85088,1
15090,85089,0
15091,85090,0
15092,85091,1
15093,85092,0
15094,85093,1
15095,85094,1
15096,85095,0
15097,85096,0
15098,85097,1
15099,85098,0
15100,85099,0
15101,85100,1
15102,85101,1
15103,85102,1
15104,85103,1
15105,85104,0
15106,85105,1
15107,85106,1
15108,85107,1
15109,85108,0
15110,85109,1
15111,85110,1
15112,85111,0
15113,85112,0
15114,85113,1
15115,85114,0
15116,85115,1
15117,85116,0
15118,85117,0
15119,85118,0
15120,85119,0
15121,85120,0
15122,85121,1
15123,85122,0
15124,85123,0
15125,85124,1
15126,85125,0
15127,85126,1
15128,85127,1
15129,85128,0
15130,85129,0
15131,85130,0
15132,85131,0
15133,85132,1
15134,85133,1
15135,85134,0
15136,85135,0
15137,85136,1
15138,85137,1
15139,85138,0
15140,85139,1
15141,85140,0
15142,85141,1
15143,85142,0
15144,85143,0
15145,85144,0
15146,85145,0
15147,85146,0
15148,85147,0
15149,85148,0
15150,85149,1
15151,85150,1
15152,85151,0
15153,85152,1
15154,85153,0
15155,85154,1
15156,85155,0
15157,85156,1
15158,85157,0
15159,85158,1
15160,85159,0
15161,85160,0
15162,85161,1
15163,85162,0
15164,85163,1
15165,85164,0
15166,85165,1
15167,85166,1
15168,85167,1
15169,85168,1
15170,85169,0
15171,85170,0
15172,85171,1
15173,85172,0
15174,85173,0
15175,85174,1
15176,85175,0
15177,85176,0
15178,85177,0
15179,85178,0
15180,85179,0
15181,85180,0
15182,85181,0
15183,85182,1
15184,85183,1
15185,85184,1
15186,85185,1
15187,85186,0
15188,85187,0
15189,85188,0
15190,85189,0
15191,85190,1
15192,85191,1
15193,85192,1
15194,85193,1
15195,85194,0
15196,85195,0
15197,85196,0
15198,85197,1
15199,85198,0
15200,85199,0
15201,85200,1
15202,85201,0
15203,85202,0
15204,85203,0
15205,85204,1
15206,85205,0
15207,85206,0
15208,85207,1
15209,85208,0
15210,85209,0
15211,85210,1
15212,85211,1
15213,85212,0
15214,85213,0
15215,85214,0
15216,85215,1
15217,85216,1
15218,85217,0
15219,85218,1
15220,85219,1
15221,85220,1
15222,85221,0
15223,85222,0
15224,85223,0
15225,85224,0
15226,85225,1
15227,85226,0
15228,85227,1
15229,85228,1
15230,85229,1
15231,85230,0
15232,85231,1
15233,85232,1
15234,85233,0
15235,85234,1
15236,85235,1
15237,85236,1
15238,85237,1
15239,85238,1
15240,85239,1
15241,85240,1
15242,85241,0
15243,85242,0
15244,85243,0
15245,85244,1
15246,85245,0
15247,85246,0
15248,85247,0
15249,85248,1
15250,85249,0
15251,85250,1
15252,85251,0
15253,85252,1
15254,85253,1
15255,85254,1
15256,85255,1
15257,85256,1
15258,85257,0
15259,85258,1
15260,85259,0
15261,85260,0
15262,85261,1
15263,85262,0
15264,85263,1
15265,85264,0
15266,85265,1
15267,85266,0
15268,85267,0
15269,85268,1
15270,85269,0
15271,85270,1
15272,85271,0
15273,85272,0
15274,85273,1
15275,85274,1
15276,85275,1
15277,85276,1
15278,85277,1
15279,85278,1
15280,85279,1
15281,85280,1
15282,85281,0
15283,85282,1
15284,85283,0
15285,85284,0
15286,85285,0
15287,85286,1
15288,85287,0
15289,85288,1
15290,85289,1
15291,85290,1
15292,85291,0
15293,85292,1
15294,85293,1
15295,85294,1
15296,85295,0
15297,85296,1
15298,85297,0
15299,85298,1
15300,85299,0
15301,85300,0
15302,85301,0
15303,85302,0
15304,85303,1
15305,85304,0
15306,85305,1
15307,85306,1
15308,85307,1
15309,85308,0
15310,85309,0
15311,85310,0
15312,85311,0
15313,85312,1
15314,85313,0
15315,85314,0
15316,85315,1
15317,85316,0
15318,85317,0
15319,85318,0
15320,85319,0
15321,85320,1
15322,85321,0
15323,85322,1
15324,85323,0
15325,85324,0
15326,85325,0
15327,85326,1
15328,85327,0
15329,85328,1
15330,85329,0
15331,85330,1
15332,85331,1
15333,85332,0
15334,85333,0
15335,85334,0
15336,85335,1
15337,85336,0
15338,85337,0
15339,85338,1
15340,85339,1
15341,85340,0
15342,85341,1
15343,85342,1
15344,85343,1
15345,85344,1
15346,85345,0
15347,85346,0
15348,85347,0
15349,85348,1
15350,85349,1
15351,85350,0
15352,85351,0
15353,85352,0
15354,85353,1
15355,85354,0
15356,85355,0
15357,85356,0
15358,85357,0
15359,85358,0
15360,85359,1
15361,85360,0
15362,85361,1
15363,85362,0
15364,85363,1
15365,85364,0
15366,85365,1
15367,85366,0
15368,85367,0
15369,85368,1
15370,85369,1
15371,85370,1
15372,85371,0
15373,85372,1
15374,85373,1
15375,85374,0
15376,85375,1
15377,85376,1
15378,85377,0
15379,85378,0
15380,85379,1
15381,85380,1
15382,85381,0
15383,85382,1
15384,85383,0
15385,85384,1
15386,85385,0
15387,85386,0
15388,85387,1
15389,85388,0
15390,85389,0
15391,85390,0
15392,85391,0
15393,85392,1
15394,85393,0
15395,85394,1
15396,85395,1
15397,85396,0
15398,85397,0
15399,85398,0
15400,85399,0
15401,85400,1
15402,85401,0
15403,85402,0
15404,85403,0
15405,85404,1
15406,85405,1
15407,85406,0
15408,85407,1
15409,85408,0
15410,85409,0
15411,85410,0
15412,85411,0
15413,85412,1
15414,85413,1
15415,85414,0
15416,85415,0
15417,85416,1
15418,85417,0
15419,85418,1
15420,85419,1
15421,85420,0
15422,85421,0
15423,85422,1
15424,85423,1
15425,85424,1
15426,85425,1
15427,85426,1
15428,85427,1
15429,85428,1
15430,85429,0
15431,85430,0
15432,85431,1
15433,85432,0
15434,85433,1
15435,85434,0
15436,85435,1
15437,85436,0
15438,85437,0
15439,85438,0
15440,85439,0
15441,85440,0
15442,85441,0
15443,85442,0
15444,85443,0
15445,85444,0
15446,85445,0
15447,85446,0
15448,85447,0
15449,85448,0
15450,85449,1
15451,85450,1
15452,85451,1
15453,85452,1
15454,85453,1
15455,85454,0
15456,85455,0
15457,85456,1
15458,85457,0
15459,85458,1
15460,85459,1
15461,85460,1
15462,85461,0
15463,85462,1
15464,85463,1
15465,85464,1
15466,85465,0
15467,85466,1
15468,85467,1
15469,85468,1
15470,85469,0
15471,85470,0
15472,85471,0
15473,85472,0
15474,85473,0
15475,85474,0
15476,85475,0
15477,85476,0
15478,85477,1
15479,85478,1
15480,85479,0
15481,85480,1
15482,85481,1
15483,85482,0
15484,85483,0
15485,85484,0
15486,85485,0
15487,85486,0
15488,85487,1
15489,85488,0
15490,85489,0
15491,85490,0
15492,85491,0
15493,85492,0
15494,85493,1
15495,85494,0
15496,85495,0
15497,85496,1
15498,85497,1
15499,85498,0
15500,85499,0
15501,85500,0
15502,85501,0
15503,85502,0
15504,85503,1
15505,85504,0
15506,85505,0
15507,85506,1
15508,85507,0
15509,85508,0
15510,85509,0
15511,85510,0
15512,85511,1
15513,85512,0
15514,85513,0
15515,85514,1
15516,85515,0
15517,85516,0
15518,85517,1
15519,85518,1
15520,85519,1
15521,85520,0
15522,85521,1
15523,85522,0
15524,85523,1
15525,85524,0
15526,85525,1
15527,85526,0
15528,85527,1
15529,85528,0
15530,85529,1
15531,85530,1
15532,85531,0
15533,85532,0
15534,85533,0
15535,85534,0
15536,85535,1
15537,85536,1
15538,85537,0
15539,85538,0
15540,85539,0
15541,85540,0
15542,85541,1
15543,85542,0
15544,85543,0
15545,85544,1
15546,85545,0
15547,85546,1
15548,85547,0
15549,85548,0
15550,85549,0
15551,85550,1
15552,85551,0
15553,85552,1
15554,85553,1
15555,85554,1
15556,85555,0
15557,85556,1
15558,85557,0
15559,85558,0
15560,85559,0
15561,85560,0
15562,85561,1
15563,85562,0
15564,85563,0
15565,85564,0
15566,85565,1
15567,85566,0
15568,85567,1
15569,85568,0
15570,85569,1
15571,85570,0
15572,85571,0
15573,85572,0
15574,85573,1
15575,85574,0
15576,85575,0
15577,85576,1
15578,85577,0
15579,85578,1
15580,85579,0
15581,85580,0
15582,85581,0
15583,85582,0
15584,85583,0
15585,85584,0
15586,85585,0
15587,85586,0
15588,85587,0
15589,85588,0
15590,85589,1
15591,85590,0
15592,85591,0
15593,85592,0
15594,85593,0
15595,85594,0
15596,85595,0
15597,85596,0
15598,85597,1
15599,85598,0
15600,85599,0
15601,85600,1
15602,85601,0
15603,85602,1
15604,85603,0
15605,85604,1
15606,85605,0
15607,85606,1
15608,85607,1
15609,85608,0
15610,85609,0
15611,85610,0
15612,85611,0
15613,85612,0
15614,85613,1
15615,85614,0
15616,85615,0
15617,85616,1
15618,85617,0
15619,85618,0
15620,85619,1
15621,85620,1
15622,85621,0
15623,85622,0
15624,85623,1
15625,85624,0
15626,85625,1
15627,85626,1
15628,85627,1
15629,85628,0
15630,85629,1
15631,85630,1
15632,85631,1
15633,85632,1
15634,85633,1
15635,85634,0
15636,85635,1
15637,85636,1
15638,85637,0
15639,85638,1
15640,85639,1
15641,85640,1
15642,85641,1
15643,85642,0
15644,85643,1
15645,85644,0
15646,85645,1
15647,85646,0
15648,85647,0
15649,85648,0
15650,85649,1
15651,85650,0
15652,85651,1
15653,85652,0
15654,85653,1
15655,85654,0
15656,85655,0
15657,85656,1
15658,85657,1
15659,85658,0
15660,85659,0
15661,85660,0
15662,85661,0
15663,85662,0
15664,85663,0
15665,85664,0
15666,85665,0
15667,85666,0
15668,85667,0
15669,85668,0
15670,85669,1
15671,85670,1
15672,85671,0
15673,85672,1
15674,85673,1
15675,85674,1
15676,85675,1
15677,85676,0
15678,85677,1
15679,85678,0
15680,85679,0
15681,85680,1
15682,85681,0
15683,85682,1
15684,85683,0
15685,85684,0
15686,85685,0
15687,85686,1
15688,85687,0
15689,85688,0
15690,85689,0
15691,85690,1
15692,85691,0
15693,85692,0
15694,85693,1
15695,85694,1
15696,85695,0
15697,85696,1
15698,85697,1
15699,85698,1
15700,85699,0
15701,85700,0
15702,85701,0
15703,85702,0
15704,85703,0
15705,85704,1
15706,85705,1
15707,85706,0
15708,85707,1
15709,85708,0
15710,85709,0
15711,85710,0
15712,85711,0
15713,85712,1
15714,85713,0
15715,85714,0
15716,85715,0
15717,85716,0
15718,85717,1
15719,85718,1
15720,85719,0
15721,85720,0
15722,85721,1
15723,85722,1
15724,85723,1
15725,85724,1
15726,85725,0
15727,85726,0
15728,85727,0
15729,85728,0
15730,85729,1
15731,85730,0
15732,85731,0
15733,85732,0
15734,85733,0
15735,85734,0
15736,85735,1
15737,85736,1
15738,85737,1
15739,85738,0
15740,85739,0
15741,85740,0
15742,85741,0
15743,85742,1
15744,85743,0
15745,85744,0
15746,85745,0
15747,85746,0
15748,85747,0
15749,85748,0
15750,85749,0
15751,85750,0
15752,85751,0
15753,85752,0
15754,85753,1
15755,85754,0
15756,85755,1
15757,85756,0
15758,85757,1
15759,85758,0
15760,85759,0
15761,85760,1
15762,85761,0
15763,85762,1
15764,85763,1
15765,85764,1
15766,85765,0
15767,85766,1
15768,85767,1
15769,85768,0
15770,85769,0
15771,85770,0
15772,85771,1
15773,85772,0
15774,85773,0
15775,85774,1
15776,85775,1
15777,85776,0
15778,85777,0
15779,85778,1
15780,85779,0
15781,85780,0
15782,85781,1
15783,85782,1
15784,85783,0
15785,85784,0
15786,85785,0
15787,85786,1
15788,85787,1
15789,85788,0
15790,85789,0
15791,85790,1
15792,85791,0
15793,85792,0
15794,85793,0
15795,85794,1
15796,85795,1
15797,85796,0
15798,85797,1
15799,85798,1
15800,85799,1
15801,85800,0
15802,85801,1
15803,85802,1
15804,85803,0
15805,85804,0
15806,85805,0
15807,85806,1
15808,85807,1
15809,85808,1
15810,85809,1
15811,85810,0
15812,85811,1
15813,85812,0
15814,85813,0
15815,85814,1
15816,85815,1
15817,85816,1
15818,85817,1
15819,85818,0
15820,85819,0
15821,85820,0
15822,85821,0
15823,85822,0
15824,85823,1
15825,85824,1
15826,85825,1
15827,85826,0
15828,85827,0
15829,85828,1
15830,85829,0
15831,85830,0
15832,85831,0
15833,85832,0
15834,85833,1
15835,85834,1
15836,85835,1
15837,85836,0
15838,85837,0
15839,85838,1
15840,85839,0
15841,85840,0
15842,85841,1
15843,85842,0
15844,85843,1
15845,85844,0
15846,85845,1
15847,85846,0
15848,85847,0
15849,85848,1
15850,85849,1
15851,85850,0
15852,85851,0
15853,85852,1
15854,85853,0
15855,85854,1
15856,85855,0
15857,85856,0
15858,85857,1
15859,85858,1
15860,85859,0
15861,85860,1
15862,85861,1
15863,85862,1
15864,85863,0
15865,85864,0
15866,85865,0
15867,85866,0
15868,85867,0
15869,85868,1
15870,85869,0
15871,85870,1
15872,85871,0
15873,85872,0
15874,85873,0
15875,85874,1
15876,85875,0
15877,85876,0
15878,85877,0
15879,85878,1
15880,85879,0
15881,85880,1
15882,85881,0
15883,85882,1
15884,85883,1
15885,85884,0
15886,85885,0
15887,85886,1
15888,85887,0
15889,85888,0
15890,85889,1
15891,85890,1
15892,85891,0
15893,85892,0
15894,85893,0
15895,85894,0
15896,85895,0
15897,85896,1
15898,85897,0
15899,85898,0
15900,85899,1
15901,85900,0
15902,85901,0
15903,85902,0
15904,85903,1
15905,85904,1
15906,85905,0
15907,85906,0
15908,85907,1
15909,85908,1
15910,85909,1
15911,85910,0
15912,85911,0
15913,85912,0
15914,85913,1
15915,85914,0
15916,85915,1
15917,85916,0
15918,85917,0
15919,85918,0
15920,85919,1
15921,85920,1
15922,85921,1
15923,85922,1
15924,85923,0
15925,85924,1
15926,85925,0
15927,85926,1
15928,85927,0
15929,85928,1
15930,85929,1
15931,85930,0
15932,85931,0
15933,85932,1
15934,85933,1
15935,85934,0
15936,85935,1
15937,85936,0
15938,85937,0
15939,85938,0
15940,85939,1
15941,85940,0
15942,85941,0
15943,85942,1
15944,85943,0
15945,85944,0
15946,85945,1
15947,85946,0
15948,85947,1
15949,85948,0
15950,85949,1
15951,85950,1
15952,85951,0
15953,85952,0
15954,85953,0
15955,85954,0
15956,85955,0
15957,85956,0
15958,85957,1
15959,85958,0
15960,85959,1
15961,85960,1
15962,85961,1
15963,85962,0
15964,85963,0
15965,85964,1
15966,85965,1
15967,85966,1
15968,85967,0
15969,85968,0
15970,85969,0
15971,85970,1
15972,85971,0
15973,85972,0
15974,85973,0
15975,85974,0
15976,85975,1
15977,85976,0
15978,85977,0
15979,85978,1
15980,85979,0
15981,85980,0
15982,85981,1
15983,85982,0
15984,85983,0
15985,85984,0
15986,85985,0
15987,85986,0
15988,85987,0
15989,85988,1
15990,85989,1
15991,85990,1
15992,85991,0
15993,85992,0
15994,85993,1
15995,85994,1
15996,85995,0
15997,85996,1
15998,85997,0
15999,85998,1
16000,85999,1
16001,86000,0
16002,86001,0
16003,86002,1
16004,86003,0
16005,86004,0
16006,86005,1
16007,86006,0
16008,86007,1
16009,86008,0
16010,86009,1
16011,86010,1
16012,86011,1
16013,86012,1
16014,86013,0
16015,86014,0
16016,86015,0
16017,86016,1
16018,86017,1
16019,86018,0
16020,86019,1
16021,86020,1
16022,86021,0
16023,86022,0
16024,86023,1
16025,86024,0
16026,86025,0
16027,86026,0
16028,86027,0
16029,86028,0
16030,86029,0
16031,86030,1
16032,86031,0
16033,86032,0
16034,86033,0
16035,86034,0
16036,86035,1
16037,86036,0
16038,86037,1
16039,86038,0
16040,86039,1
16041,86040,0
16042,86041,1
16043,86042,0
16044,86043,0
16045,86044,0
16046,86045,1
16047,86046,0
16048,86047,0
16049,86048,0
16050,86049,0
16051,86050,0
16052,86051,0
16053,86052,1
16054,86053,1
16055,86054,1
16056,86055,1
16057,86056,1
16058,86057,1
16059,86058,0
16060,86059,1
16061,86060,1
16062,86061,1
16063,86062,1
16064,86063,0
16065,86064,0
16066,86065,0
16067,86066,0
16068,86067,1
16069,86068,0
16070,86069,1
16071,86070,0
16072,86071,1
16073,86072,0
16074,86073,0
16075,86074,1
16076,86075,0
16077,86076,1
16078,86077,0
16079,86078,0
16080,86079,1
16081,86080,0
16082,86081,1
16083,86082,1
16084,86083,1
16085,86084,1
16086,86085,1
16087,86086,1
16088,86087,1
16089,86088,0
16090,86089,0
16091,86090,0
16092,86091,0
16093,86092,0
16094,86093,0
16095,86094,1
16096,86095,1
16097,86096,0
16098,86097,1
16099,86098,0
16100,86099,1
16101,86100,1
16102,86101,1
16103,86102,0
16104,86103,0
16105,86104,0
16106,86105,1
16107,86106,1
16108,86107,0
16109,86108,0
16110,86109,1
16111,86110,0
16112,86111,0
16113,86112,0
16114,86113,0
16115,86114,0
16116,86115,0
16117,86116,1
16118,86117,0
16119,86118,0
16120,86119,0
16121,86120,0
16122,86121,1
16123,86122,0
16124,86123,0
16125,86124,0
16126,86125,0
16127,86126,0
16128,86127,1
16129,86128,0
